,sequence_index,entry_point,entry_datetime,exit_point,exit_datetime,station_id,station_name,station_lat,station_lon,min_distance_km,model_name,window,split,pc
1775,389,[ 29.6428 -88.4628],2009-12-14 15:59:16.402,[ 29.6428 -88.4628],2009-12-14 15:59:16.402,EG931,EGLIN AFB,30.5,-86.5,211.55985962531472,tw48-30dBG_In-A,15,val,98
1776,269,[ 40.7361 129.398 ],2009-11-22 01:37:48.610,[ 33.3173 127.2331],2009-11-22 01:39:51.490,IC437,I-CHEON,37.14,127.54,425.9776587434358,tw48-30dBG_In-A,15,val,98
1777,269,[ 33.3173 127.2331],2009-11-22 01:39:51.490,[ 33.3173 127.2331],2009-11-22 01:39:51.490,JJ433,JEJU,33.43,126.3,87.54805767909974,tw48-30dBG_In-A,15,val,98
1778,197,[  6.6302 169.9014],2009-11-08 22:32:00.465,[  6.6302 169.9014],2009-11-08 22:32:00.465,KJ609,KWAJALEIN,9.0,167.2,397.4735166043369,tw48-30dBG_In-A,15,val,98
1779,322,[ 12.9909 169.5867],2009-12-01 22:36:27.390,[  5.5385 167.997 ],2009-12-01 22:38:30.270,KJ609,KWAJALEIN,9.0,167.2,394.8102127644017,tw48-30dBG_In-A,15,val,98
1780,269,[-18.7338 115.6199],2009-11-22 01:54:10.400,[-26.1656 113.88  ],2009-11-22 01:56:13.280,LM42B,LEARMONTH,-21.8,114.1,375.9938800076783,tw48-30dBG_In-A,15,val,98
1781,459,[-26.5583  21.6097],2009-12-27 08:04:13.576,[-26.5583  21.6097],2009-12-27 08:04:13.576,LV12P,LOUISVALE,-28.5,21.2,219.65381361988744,tw48-30dBG_In-A,15,val,98
1782,459,[32.9303 34.9518],2009-12-27 07:47:51.541,[32.9303 34.9518],2009-12-27 07:47:51.541,NI135,NICOSIA,35.03,33.16,286.00600047179546,tw48-30dBG_In-A,15,val,98
1783,130,[  32.6965 -118.2311],2009-10-27 18:01:45.755,[  32.6965 -118.2311],2009-10-27 18:01:45.755,PA836,PT ARGUELLO,34.8,-120.5,314.16775771260654,tw48-30dBG_In-A,15,val,98
1784,63,[ 37.2397 -70.0861],2009-10-11 14:53:13.030,[ 37.2397 -70.0861],2009-10-11 14:53:13.030,WP937,WALLOPS IS,37.9,-75.5,482.69422856987956,tw48-30dBG_In-A,15,val,98
1785,456,[  37.823  -107.0785],2010-03-21 17:17:43.618,[  37.823  -107.0785],2010-03-21 17:17:43.618,BC840,BOULDER,40.0,-105.30000000000001,286.82543597763095,tw48-30dBG_In-A,16,val,98
1786,456,[ 28.5407 -85.0903],2010-03-21 15:42:16.471,[ 28.5407 -85.0903],2010-03-21 15:42:16.471,EG931,EGLIN AFB,30.5,-86.5,257.0345419021256,tw48-30dBG_In-A,16,val,98
1787,81,[ 21.145 109.324],2010-01-15 02:41:27.642,[ 21.145 109.324],2010-01-15 02:41:27.642,HA419,HAINAN,19.4,109.0,196.95622405835087,tw48-30dBG_In-A,16,val,98
1788,434,[ 20.6176 107.1683],2010-03-18 02:47:57.241,[ 20.6176 107.1683],2010-03-18 02:47:57.241,HA419,HAINAN,19.4,109.0,234.42610109756933,tw48-30dBG_In-A,16,val,98
1789,289,[  5.4047 169.9584],2010-02-20 22:28:30.337,[  5.4047 169.9584],2010-02-20 22:28:30.337,KJ609,KWAJALEIN,9.0,167.2,502.38467720505986,tw48-30dBG_In-A,16,val,98
1790,347,[ 12.5914 169.5552],2010-03-02 22:33:57.756,[  5.1387 167.9704],2010-03-02 22:36:00.636,KJ609,KWAJALEIN,9.0,167.2,437.6897782642008,tw48-30dBG_In-A,16,val,98
1791,496,[-26.1025  21.5562],2010-03-28 08:02:14.047,[-26.1025  21.5562],2010-03-28 08:02:14.047,LV12P,LOUISVALE,-28.5,21.2,268.90285784132,tw48-30dBG_In-A,16,val,98
1792,169,[-24.9326  27.6885],2010-01-31 07:40:09.463,[-24.9326  27.6885],2010-01-31 07:40:09.463,MU12K,MADIMBO,-22.39,30.88,430.76239391713284,tw48-30dBG_In-A,16,val,98
1793,496,[33.3895 34.8901],2010-03-28 07:45:52.011,[33.3895 34.8901],2010-03-28 07:45:52.011,NI135,NICOSIA,35.03,33.16,242.03647843134482,tw48-30dBG_In-A,16,val,98
1794,262,[  32.8242 -121.5117],2010-02-15 18:12:15.906,[  32.8242 -121.5117],2010-02-15 18:12:15.906,PA836,PT ARGUELLO,34.8,-120.5,238.75124645251245,tw48-30dBG_In-A,16,val,98
1795,434,[ 5.7577 79.432 ],2010-03-18 04:30:02.917,[ 5.7577 79.432 ],2010-03-18 04:30:02.917,TM308,TRIVANDRUM,8.54,76.87,419.04519597884814,tw48-30dBG_In-A,16,val,98
1796,450,[ 35.4549 -75.7125],2010-03-20 15:10:13.502,[ 35.4549 -75.7125],2010-03-20 15:10:13.502,WP937,WALLOPS IS,37.9,-75.5,272.54246968024944,tw48-30dBG_In-A,16,val,98
1797,81,[ 28.5873 111.1118],2010-01-15 02:39:24.762,[ 28.5873 111.1118],2010-01-15 02:39:24.762,WU430,WUHAN,30.5,114.4,382.61144334381004,tw48-30dBG_In-A,16,val,98
1798,26,[-10.5426 -10.7701],2010-04-05 10:21:03.127,[-10.5426 -10.7701],2010-04-05 10:21:03.127,AS00Q,ASCENSION ISLAND,-7.95,-14.399999999999977,491.71735587085215,tw48-30dBG_In-A,17,val,98
1799,44,[39.0588 27.0481],2010-04-08 08:21:47.738,[39.0588 27.0481],2010-04-08 08:21:47.738,AT138,ATHENS,38.0,23.5,330.300553579613,tw48-30dBG_In-A,17,val,98
1800,102,[38.3267 24.9174],2010-04-18 08:29:17.973,[38.3267 24.9174],2010-04-18 08:29:17.973,AT138,ATHENS,38.0,23.5,129.13298171738063,tw48-30dBG_In-A,17,val,98
