Time,lat,long,depth,mag
2005-02-19T00:09:11.710Z,-5.67,122.089,10,5.4
2005-02-19T03:23:38.640Z,5.044,94.438,40.1,5
2005-02-19T14:04:41.280Z,-5.639,101.607,29.3,5.4
2005-02-20T04:52:49.100Z,9.649,126.23,34.5,5
2005-02-20T05:08:38.290Z,8.933,126.229,42,5
2005-02-20T09:24:47.830Z,-15.254,-173.219,10,5
2005-02-20T12:14:51.810Z,-4.694,153.108,46.6,5.5
2005-02-20T13:41:04.070Z,-2.355,68.523,9.3,5.3
2005-02-20T15:26:18.650Z,-13.68,167.311,204,5
2005-02-20T23:08:03.960Z,10.219,93.608,25.5,5.4
2005-02-21T00:04:56.010Z,-30.124,-176.828,10,5
2005-02-21T06:10:12.200Z,3.261,93.755,28.1,5.2
2005-02-22T02:25:22.920Z,30.754,56.816,14,6.4
2005-02-22T03:20:07.310Z,12.582,123.177,17.8,5.8
2005-02-22T11:20:25.280Z,33.182,137.154,369.5,5.6
2005-02-22T17:12:00.640Z,10.829,91.772,30,5.5
2005-02-22T18:19:31.340Z,4.597,-85.321,26.2,5.3
2005-02-22T19:15:49.910Z,25.669,-109.97,10,5.6
2005-02-22T23:14:17.820Z,-65.71,133.289,10,5.4
2005-02-23T10:40:32.530Z,-18.069,168.375,38.8,5.3
2005-02-23T11:33:52.900Z,-6.245,150.66,10,6
2005-02-23T12:12:43.380Z,-6.268,150.692,10,5.6
2005-02-23T20:03:24.000Z,-6.266,150.731,10,5.1
2005-02-24T04:55:50.860Z,-20.885,-113.677,10,5.7
2005-02-24T07:04:43.030Z,-43.007,-82.714,10,5.2
2005-02-24T07:35:50.460Z,2.891,95.729,30,5.6
2005-02-24T18:58:11.040Z,50.339,152.988,269.8,5
2005-02-25T05:11:59.930Z,-48.84,-8.587,10,5
2005-02-25T06:41:25.320Z,6.668,-73.059,166.3,5.3
2005-02-25T07:47:18.770Z,-54.084,6.942,10,5.1
2005-02-25T13:30:07.960Z,7.734,94.17,24.2,5.1
2005-02-25T13:31:14.870Z,7.831,94.101,22.7,5.6
2005-02-25T23:04:04.020Z,38.107,72.707,114.9,5.7
2005-02-26T06:44:34.070Z,-7.4,128.432,160,5
2005-02-26T12:37:40.690Z,40.731,142.376,68,5.7
2005-02-26T12:56:52.620Z,2.908,95.592,36,6.8
2005-02-26T14:24:58.270Z,9.38,93.112,30,5.1
2005-02-27T04:35:36.040Z,-2.779,141.616,31.6,5.1
2005-02-27T04:54:50.610Z,-17.72,-178.594,555.9,5.7
2005-02-27T19:53:10.800Z,-42.756,-83.461,10,5.1
2005-02-28T01:05:59.300Z,18.764,-104.592,10,5.6
2005-02-28T01:24:54.690Z,-34.923,-107.865,10,5.9
2005-02-28T08:29:57.780Z,-30.344,-177.723,41.6,5.3
2005-02-28T09:39:23.390Z,-34.99,-107.849,10,5.2
2005-02-28T12:49:21.000Z,47.96,-129.04,10,5
2005-03-01T00:32:21.000Z,47.96,-129.1,10,5
2005-03-01T06:31:39.950Z,-24.038,-66.54,189,5.3
2005-03-01T07:24:05.610Z,-31.43,-71.688,25.2,5.4
2005-03-01T14:05:11.310Z,-56.635,-141.557,10,5.1
2005-03-01T15:21:07.940Z,-6.227,123.643,642,5.1
2005-03-01T21:34:26.000Z,47.98,-129.03,10,5
2005-03-01T23:57:01.550Z,-24.964,-112.124,10,5.6
2005-03-02T00:27:42.550Z,-25.01,-112.389,10,5.1
2005-03-02T10:42:12.230Z,-6.527,129.933,201.7,7.1
2005-03-02T11:12:57.420Z,34.715,-110.97,5,5.1
2005-03-02T13:35:14.540Z,50.325,142.437,10,5
2005-03-02T21:54:16.080Z,-5.615,101.535,28.9,5
2005-03-03T05:37:16.180Z,-54.423,-137.172,10,5.1
2005-03-03T11:54:36.140Z,-32.879,-179.155,10,5.3
2005-03-04T09:54:47.760Z,-54.097,-137.017,10,5.1
2005-03-04T19:05:19.890Z,2.67,126.407,59.1,5.9
2005-03-04T21:35:50.460Z,-22.434,-176.49,100.1,5.2
2005-03-04T21:45:51.050Z,-5.613,101.501,25.4,5.1
2005-03-05T00:07:39.300Z,-58.519,-26.095,107,5.3
2005-03-05T08:30:18.900Z,-6.697,129.457,9.2,5.1
2005-03-05T19:06:51.460Z,24.637,121.935,3.5,5.7
2005-03-05T19:08:01.670Z,24.722,121.918,10,5.7
2005-03-06T01:39:06.870Z,-11.062,163.207,10,5.9
2005-03-06T02:49:15.480Z,3.253,128.498,34.7,5.2
2005-03-06T04:39:59.430Z,-11.045,163.045,10,6.1
2005-03-06T05:01:14.780Z,84.906,98.838,10,5.3
2005-03-06T05:21:43.430Z,84.948,99.391,10,6.3
2005-03-06T08:24:46.580Z,84.897,99.41,10,5.1
2005-03-06T14:59:22.780Z,-11.046,162.859,10,5.6
2005-03-06T17:37:22.410Z,-10.955,162.975,10,5.2
2005-03-07T02:34:33.850Z,42.512,-126.575,10,5.3
2005-03-07T02:48:20.540Z,42.534,-126.529,10,5.2
2005-03-07T03:44:29.820Z,81.523,120.153,10,5.3
2005-03-07T07:17:23.480Z,11.371,-85.936,85.3,5.6
2005-03-07T13:51:03.570Z,-8.524,113.297,116.8,5.1
2005-03-07T20:00:24.270Z,-16.036,-173.589,10,5.3
2005-03-08T15:59:43.870Z,4.42,-75.946,65.9,5
2005-03-08T19:37:06.200Z,-16.746,167.478,10,5.2
2005-03-08T23:58:38.740Z,52.225,141.845,9.1,5
2005-03-09T10:15:31.830Z,-26.913,26.789,5,5
2005-03-09T13:02:05.850Z,-20.726,169.278,10,5
2005-03-09T18:27:32.210Z,3.197,93.536,33.7,5
2005-03-09T18:27:41.070Z,3.199,93.456,19.5,5.3
2005-03-10T00:28:26.360Z,85.247,92.895,10,5.5
2005-03-10T13:37:48.780Z,12.932,-88.419,68.5,5.1
2005-03-10T18:23:03.080Z,-31.711,-177.748,10,5
2005-03-11T12:59:53.860Z,7.412,94.278,30,5.1
2005-03-11T17:01:09.320Z,1.087,126.097,10,5.1
2005-03-11T18:47:36.690Z,43.085,144.674,54.1,5.5
2005-03-12T07:36:12.180Z,39.44,40.978,11.1,5.6
2005-03-12T13:32:31.500Z,-7.234,120.472,540.8,5.2
2005-03-12T22:33:14.410Z,5.478,94.693,59.5,5.1
2005-03-12T22:43:32.710Z,9.735,91.634,30,5.2
2005-03-13T03:31:23.080Z,27.095,61.887,54,6
2005-03-13T15:08:11.730Z,-40.18,173.577,141.2,5.4
2005-03-13T20:38:59.670Z,-32.591,-71.681,25.7,5.2
2005-03-13T22:12:45.820Z,5.486,94.595,52.3,5.5
2005-03-13T22:33:05.020Z,-15.215,-173.462,10,5.4
2005-03-14T01:55:55.600Z,39.354,40.89,5,5.8
2005-03-14T05:11:57.470Z,-27.737,73.826,10,5.6
2005-03-14T06:54:06.460Z,47.676,152.305,128.1,5.1
2005-03-14T08:04:35.060Z,-45.07,166.75,10,5.2
2005-03-14T12:43:44.480Z,-28.559,-65.999,23.4,5.1
2005-03-14T15:37:01.030Z,-8.618,112.716,120.7,5
2005-03-15T00:15:21.110Z,11.239,-86.067,30,5.8
2005-03-15T20:05:27.880Z,-19.47,168.556,32.6,5.1
2005-03-15T20:07:00.680Z,-24.114,-66.738,170.3,5.2
2005-03-16T03:41:25.020Z,-24.369,179.923,507.1,5.5
2005-03-16T06:39:48.320Z,5.439,94.427,30,5.3
2005-03-16T09:32:39.320Z,-35.161,179.646,84.6,5.1
2005-03-16T11:08:45.100Z,85.258,91.594,10,5
2005-03-16T11:10:29.270Z,85.209,90.945,10,5
2005-03-16T13:23:32.570Z,43.466,146.894,39.3,5.4
2005-03-16T16:23:02.460Z,-5.637,102.752,30,5.5
2005-03-16T22:41:14.280Z,-52.364,159.579,10,5.6
2005-03-16T22:51:04.180Z,-0.107,123.579,114.1,5
2005-03-17T01:19:36.990Z,-52.219,160.817,10,5.2
2005-03-17T06:56:19.370Z,-15.817,-172.036,21.7,5.2
2005-03-17T13:37:37.110Z,15.144,-91.381,197.4,6.1
2005-03-17T23:20:49.350Z,4.863,95.089,60.4,5.7
2005-03-18T04:24:51.750Z,85.286,91.168,10,5.3
2005-03-18T05:17:16.470Z,-3.517,150.768,70.1,5.2
2005-03-18T09:34:49.480Z,-22.231,-176.31,118.3,5.4
2005-03-18T12:23:24.310Z,-29.945,-176.63,10,5.2
2005-03-19T01:35:58.790Z,-20.415,-68.626,109.2,5.3
2005-03-19T03:01:16.950Z,3.999,95.67,48,5.1
2005-03-19T15:02:42.670Z,-20.407,-174.337,18,6.1
2005-03-19T17:34:46.180Z,-21.893,-179.547,598.7,6.3
2005-03-20T00:40:26.110Z,7.607,126.535,87.8,5.1
2005-03-20T01:53:41.830Z,33.807,130.131,10,6.6
2005-03-20T17:15:03.990Z,-7.945,124.825,28.1,5.8
2005-03-20T17:19:17.600Z,-7.839,124.625,29.2,5.4
2005-03-20T19:12:33.400Z,15.209,-95.841,4.3,5.1
2005-03-20T22:13:53.250Z,-5.746,148.698,108.6,5.2
2005-03-21T07:38:48.810Z,-55.425,-128.416,10,5.1
2005-03-21T12:23:54.090Z,-24.983,-63.47,579.1,6.9
2005-03-21T12:43:12.360Z,-24.725,-63.507,570.1,6.4
2005-03-21T14:14:09.430Z,12.339,92.533,20.4,5
2005-03-21T16:14:38.530Z,-1.056,-24.585,21.9,5.4
2005-03-21T16:51:29.600Z,-27.933,-71.421,36.5,5.3
2005-03-21T17:06:16.190Z,-24.939,-177.644,152.8,5.4
2005-03-21T18:14:50.250Z,-15.525,167.562,113.6,5
2005-03-21T19:07:39.810Z,12.722,-90.298,29.3,5.1
2005-03-21T22:32:54.850Z,0.457,126.122,10,5.1
2005-03-22T09:38:28.260Z,13.061,92.476,38,5
2005-03-22T19:29:52.170Z,-7.111,129.197,109.7,5.1
2005-03-23T09:17:06.020Z,12.312,92.568,30,5.2
2005-03-23T12:08:56.220Z,-55.408,-1.475,10,5.1
2005-03-23T13:30:29.450Z,-10.146,161.373,71.9,5.1
2005-03-23T13:59:17.020Z,-55.475,-1.54,10,5.8
2005-03-23T14:54:09.140Z,-6.876,155.756,47.3,5.2
2005-03-23T21:12:00.850Z,-11.639,-56.831,10,5
2005-03-23T21:44:53.020Z,39.431,40.925,10,5.7
2005-03-24T06:08:38.490Z,-55.985,-27.078,69.9,5
2005-03-24T07:33:53.040Z,7.102,-34.12,21,5.4
2005-03-25T01:04:52.960Z,5.489,94.374,39,5.8
2005-03-25T03:54:26.710Z,-20.29,-68.937,96.1,5.1
2005-03-25T13:34:40.020Z,25.477,94.842,67.2,5.2
2005-03-26T02:42:04.360Z,-15.055,-173.459,10,5.2
2005-03-26T05:03:01.230Z,-6.777,153.616,3.6,5.4
2005-03-26T15:40:34.530Z,-4.894,129.938,10,6.1
2005-03-27T08:03:36.150Z,-1.189,-80.771,18.2,5.1
2005-03-28T00:01:30.510Z,-0.299,-20.776,10,5.2
2005-03-28T13:46:52.580Z,12.585,-86.819,169.1,5.1
2005-03-28T16:09:36.530Z,2.085,97.108,30,8.6
2005-03-28T16:21:16.310Z,1.114,97.005,30,5.8
2005-03-28T16:25:45.850Z,1.521,97.08,30,5.4
2005-03-28T16:25:56.870Z,1.633,97.169,30,5.3
2005-03-28T16:27:38.120Z,0.434,97.671,30,5.2
2005-03-28T16:33:56.460Z,0.933,97.914,30,5
2005-03-28T16:34:40.570Z,2.335,96.596,28.9,5.4
2005-03-28T16:38:43.100Z,1.23,97.487,30,5.9
2005-03-28T16:44:29.780Z,2.087,96.503,30.6,5.5
2005-03-28T16:58:35.710Z,2.276,96.183,30,5.1
2005-03-28T17:03:34.430Z,2.042,96.457,30,5
2005-03-28T17:11:45.470Z,0.852,97.519,30,5
2005-03-28T17:12:58.320Z,0.838,97.376,30,5
2005-03-28T17:23:32.830Z,2.836,98.758,30,5.2
2005-03-28T17:24:17.180Z,1.776,97.102,30,5.3
2005-03-28T17:29:09.350Z,1.634,97.082,30,5
2005-03-28T17:59:47.310Z,0.997,97.87,30,5.4
2005-03-28T18:13:23.260Z,1.306,97.145,30,5
2005-03-28T18:30:44.560Z,0.923,97.867,36.1,6.1
2005-03-28T18:48:53.500Z,2.751,96.049,30,5.4
2005-03-28T18:50:14.110Z,2.387,97.159,30,5.2
2005-03-28T19:02:19.910Z,1.014,97.821,30.9,5.8
2005-03-28T19:54:01.090Z,2.467,96.758,26.8,5.1
2005-03-28T20:06:25.560Z,1.043,97.458,23.8,5.1
2005-03-28T20:06:56.140Z,1.966,96.941,26.2,5.3
2005-03-28T20:23:23.470Z,1.002,97.898,36.1,5.1
2005-03-28T20:35:17.420Z,1.751,97.132,27.3,5.1
2005-03-28T21:34:09.320Z,1.077,97.579,30,5
2005-03-28T21:52:55.170Z,1.316,97.101,30,5
2005-03-28T23:13:00.960Z,0.172,97.043,38.6,5.7
2005-03-28T23:37:31.350Z,2.889,96.411,29.2,5.6
2005-03-28T23:39:48.110Z,2.914,96.387,28.6,5.4
2005-03-28T23:44:44.790Z,2.855,96.354,27.2,5
2005-03-29T00:56:03.880Z,1.617,97.134,30,5
2005-03-29T02:22:41.810Z,1.031,97.48,23.1,5.1
2005-03-29T04:09:13.690Z,1.607,97.05,26,5.2
2005-03-29T04:09:58.610Z,1.249,97.151,25.1,5.3
2005-03-29T04:19:01.400Z,1.223,97.156,22.5,5.2
2005-03-29T04:50:07.930Z,0.185,97.095,35.8,5.5
2005-03-29T05:16:29.850Z,2.648,96.581,30,5.9
2005-03-29T05:23:53.050Z,1.175,97.12,24,5.1
2005-03-29T05:24:59.840Z,0.873,97.482,24.7,5
2005-03-29T05:25:25.450Z,2.143,96.634,26.9,5.3
2005-03-29T06:16:15.220Z,1.777,99.207,30,5.5
2005-03-29T09:16:03.830Z,1.894,96.971,27.3,5
2005-03-29T09:28:22.480Z,1.305,97.183,22.4,5
2005-03-29T09:42:57.200Z,1.084,97.258,24,5.2
2005-03-29T10:56:53.740Z,2.23,96.494,26.1,5.2
2005-03-29T12:56:04.010Z,5.512,93.364,25.3,5
2005-03-29T14:16:06.150Z,2.547,96.067,24.3,5.1
2005-03-29T14:25:14.580Z,1.336,97.123,24.4,5
2005-03-29T16:38:20.100Z,-33.711,-72.277,34,5.3
2005-03-29T17:00:02.240Z,47.574,154.131,14.4,5.2
2005-03-29T18:26:24.610Z,-32.278,-178.018,10,5
2005-03-29T18:29:48.660Z,0.922,97.91,30,5
2005-03-29T20:41:37.620Z,2.352,97.334,30,5.1
2005-03-30T01:13:15.750Z,1.773,97.095,27.4,5.7
2005-03-30T01:28:14.740Z,-15.486,167.439,128,5.1
2005-03-30T10:20:22.460Z,1.892,96.94,26.6,5.1
2005-03-30T12:00:34.540Z,-10.246,161.315,79.6,5.7
2005-03-30T12:57:42.870Z,0.199,98.144,20.1,5.3
2005-03-30T16:00:52.240Z,-53.61,140.817,10,5.3
2005-03-30T16:19:41.100Z,2.993,95.414,22,6.3
2005-03-30T16:38:21.880Z,1.064,125.721,86.5,5.3
2005-03-30T17:29:21.730Z,2.931,95.423,25.2,5.6
2005-03-30T17:41:57.160Z,-22.459,-179.754,588.7,6.1
2005-03-30T23:40:48.490Z,1.864,97.069,26.7,5.2
2005-03-31T01:26:46.070Z,-3.848,152.549,35.4,5
2005-03-31T01:39:06.070Z,-18.545,176.013,10,5.9
2005-03-31T01:46:17.760Z,-18.448,175.99,10,6
2005-03-31T02:39:28.040Z,1.102,97.296,23.2,5
2005-03-31T04:48:08.670Z,1.312,97.193,30,5.2
2005-03-31T05:19:52.500Z,-54.064,7.781,10,5.3
2005-03-31T07:23:53.790Z,1.701,97.119,22,5.8
2005-03-31T16:33:35.470Z,-23.549,-64.528,1.7,5.1
2005-03-31T21:52:30.870Z,-23.559,-64.514,1,5.1
2005-04-01T00:48:47.350Z,0.674,97.601,30,5
2005-04-01T00:49:42.020Z,1.105,97.158,22.3,5
2005-04-01T05:55:56.360Z,2.26,96.432,30,5
2005-04-01T07:20:09.010Z,14.322,-92.961,22.6,5.1
2005-04-01T07:36:58.310Z,11.935,-86.385,112.9,5
2005-04-01T10:37:45.780Z,2.873,96.391,26.9,5.1
2005-04-01T17:24:40.230Z,1.135,97.244,26.3,5.1
2005-04-01T20:32:37.380Z,0.323,98.109,29.7,5.6
2005-04-01T22:20:17.820Z,-0.405,96.887,30,5.1
2005-04-02T07:59:15.240Z,-5.236,145.717,78.2,5
2005-04-02T12:52:36.590Z,78.607,6.098,10,6.1
2005-04-02T13:01:11.670Z,-25.223,-70.749,16.1,5.2
2005-04-02T15:21:18.210Z,-0.416,96.921,23.7,5
2005-04-02T16:24:14.070Z,2.888,96.398,28.2,5
2005-04-02T22:17:27.970Z,2.435,93.1,31.9,5.3
2005-04-03T00:59:21.420Z,0.368,98.319,30,6
2005-04-03T01:41:32.750Z,13.559,120.801,129.2,5.6
2005-04-03T03:10:56.470Z,2.022,97.942,36,6.3
2005-04-03T10:20:48.060Z,1.174,97.136,25.2,5
2005-04-03T11:16:46.320Z,2.798,95.892,30,5
2005-04-03T12:21:20.380Z,2.974,96.284,30,5.1
2005-04-03T14:42:49.360Z,9.776,93.661,25,5.2
2005-04-03T17:57:11.730Z,37.387,141.645,37.6,5.1
2005-04-04T04:33:46.630Z,1.605,97.872,30,5.6
2005-04-04T08:16:22.350Z,-20.497,-178.318,542.4,5.4
2005-04-05T09:37:22.920Z,1.895,97.011,25.6,5.1
2005-04-05T19:58:41.940Z,-54.054,7.024,10,5.1
2005-04-06T00:28:05.380Z,-56.093,147.113,10,5.4
2005-04-06T01:09:37.710Z,-3.383,140.643,30.8,5
2005-04-06T08:44:57.290Z,41.351,78.731,21.2,5.1
2005-04-06T11:20:09.000Z,-3.984,102.415,67.7,5.6
2005-04-07T02:21:24.950Z,1.198,97.239,24.2,5
2005-04-07T05:33:55.550Z,-41.931,-83.296,10,5.3
2005-04-07T11:46:04.960Z,0.607,97.424,26.4,5.6
2005-04-07T11:50:27.410Z,0.56,97.437,30,5.2
2005-04-07T15:23:59.120Z,1.351,97.164,24.3,5
2005-04-07T19:43:14.920Z,2.966,126.48,59.7,5.9
2005-04-07T20:04:41.060Z,30.491,83.662,11,6.3
2005-04-07T21:41:36.570Z,30.588,83.681,10,5.4
2005-04-07T21:42:09.020Z,30.323,83.756,10,5.1
2005-04-07T22:48:39.730Z,-1.565,99.42,17.3,5.3
2005-04-07T22:50:02.760Z,-1.653,99.448,20,5
2005-04-08T01:51:38.700Z,0.679,97.38,30,5.7
2005-04-08T05:48:37.880Z,-0.215,97.731,20.9,6.1
2005-04-08T06:09:49.360Z,15.48,119.287,31.6,5.3
2005-04-08T11:38:17.470Z,-23.144,169.265,10,6.1
2005-04-08T17:05:31.710Z,2.894,126.46,73.9,5.3
2005-04-08T19:51:35.550Z,30.527,83.67,10,5
2005-04-08T21:20:06.960Z,-26.901,-115.019,10,5.1
2005-04-09T02:08:28.270Z,-47.255,100.337,10,5.8
2005-04-09T03:41:34.680Z,1.399,97.156,30,5.2
2005-04-09T15:16:26.858Z,55.9841,-154.2628,10,5.8
2005-04-09T15:53:52.870Z,-53.446,25.316,10,5.7
2005-04-10T02:23:50.290Z,10.567,92.232,31.5,5
2005-04-10T04:12:03.550Z,-22.706,171.157,10,5.2
2005-04-10T09:51:01.500Z,1.38,97.108,26.2,5
2005-04-10T10:27:57.020Z,2.862,95.337,24,5.4
2005-04-10T10:29:11.280Z,-1.644,99.607,19,6.7
2005-04-10T10:35:16.780Z,-1.609,99.583,30,5.3
2005-04-10T10:45:49.410Z,-1.606,99.618,30,5.7
2005-04-10T10:49:59.890Z,-1.459,99.256,30,5
2005-04-10T10:55:07.970Z,-1.679,99.782,27.1,5.2
2005-04-10T11:14:19.620Z,-1.714,99.779,30,6.5
2005-04-10T11:45:02.800Z,-1.619,99.594,30,5.5
2005-04-10T11:55:30.700Z,-1.705,99.72,29.4,5.8
2005-04-10T11:58:36.930Z,-1.52,99.04,30,5.2
2005-04-10T12:22:00.200Z,-1.705,99.872,25.9,5
2005-04-10T13:39:47.250Z,-1.63,99.641,23.5,5.6
2005-04-10T13:40:39.440Z,-1.64,99.696,21.4,5.3
2005-04-10T13:54:16.340Z,-1.777,99.934,32.2,5.5
2005-04-10T14:25:39.820Z,-1.621,99.638,30,5.3
2005-04-10T14:47:24.250Z,-1.648,99.624,30,5.3
2005-04-10T15:44:16.250Z,-1.826,99.775,27.7,5.2
2005-04-10T17:24:39.400Z,-1.591,99.717,30,6.4
2005-04-10T17:41:40.020Z,-7.573,-76.296,134.5,5.3
2005-04-10T19:14:50.800Z,-1.7,99.803,23.5,5
2005-04-10T19:19:16.880Z,-1.641,99.798,28.5,5
2005-04-10T22:22:15.710Z,35.604,140.401,43,5.9
2005-04-10T22:48:35.350Z,-0.394,96.888,30,5
2005-04-11T06:11:11.820Z,2.169,96.759,24,6.1
2005-04-11T09:04:30.610Z,2.075,96.829,26.6,5.5
2005-04-11T09:26:49.660Z,1.014,97.487,33.3,5
2005-04-11T09:53:36.680Z,2.104,96.847,28.4,5
2005-04-11T11:11:01.110Z,8.66,-103.564,10,5.5
2005-04-11T11:18:26.190Z,-3.493,145.889,37.8,5.3
2005-04-11T12:20:05.960Z,-3.484,145.909,11.4,6.6
2005-04-11T14:54:07.030Z,-7.293,-77.886,129.9,6
2005-04-11T17:08:53.940Z,-21.975,170.612,68,6.7
2005-04-11T17:42:27.780Z,1.045,97.276,22.8,5
2005-04-11T18:19:14.340Z,-1.688,99.856,23.9,5
2005-04-11T18:51:56.440Z,-1.705,99.74,30,5.4
2005-04-12T01:24:52.840Z,-1.656,99.639,30,5
2005-04-12T02:40:26.540Z,14.078,-91.163,92.9,5.4
2005-04-12T03:54:44.950Z,-1.756,99.848,33,5.1
2005-04-12T04:17:31.760Z,-1.592,99.447,22.3,5.2
2005-04-12T04:30:00.650Z,-1.762,99.8,30,5.2
2005-04-12T13:55:52.780Z,-10.508,-13.088,10,5.1
2005-04-13T02:59:34.650Z,-1.713,99.851,30.7,5.2
2005-04-13T03:12:36.670Z,-0.051,124.469,73.2,5
2005-04-13T03:58:18.100Z,-29.673,-177.756,53.9,5.4
2005-04-13T09:25:27.600Z,-33.142,-72.85,30,5.4
2005-04-13T09:50:21.620Z,31.202,142.357,24.8,5
2005-04-13T17:29:34.610Z,-1.712,99.875,31.8,5
2005-04-14T09:56:08.480Z,43.296,135.398,366.8,5
2005-04-14T11:29:52.550Z,-1.915,99.951,33.4,5.7
2005-04-14T16:25:16.310Z,13.716,120.271,24.5,5.1
2005-04-14T22:09:30.260Z,-22.201,171.445,123.5,5.6
2005-04-15T03:33:43.120Z,14.116,-91.74,60.5,5.1
2005-04-15T04:17:50.950Z,-6.083,104.746,26.6,5.4
2005-04-15T13:08:54.460Z,2.932,96.335,26.3,5.3
2005-04-15T18:32:10.560Z,-23.654,-175.069,10,5.4
2005-04-16T07:49:31.160Z,-15.246,-172.642,10,5.3
2005-04-16T08:43:07.820Z,-1.773,99.942,29.9,5
2005-04-16T12:18:31.720Z,-54.991,-132.102,10,5.9
2005-04-16T16:38:03.900Z,1.812,97.662,31,6.4
2005-04-16T22:41:16.040Z,-17.647,-69.663,118.7,5.8
2005-04-17T13:43:54.560Z,0.307,97.663,25.3,5.5
2005-04-17T17:43:34.350Z,-5.574,151.45,57.3,5.2
2005-04-17T21:23:50.830Z,-1.626,99.624,21.6,5.4
2005-04-17T21:37:53.230Z,10.178,93.634,25.9,5.3
2005-04-18T06:42:50.700Z,45.93,-1.31,10,5.2
2005-04-18T12:01:25.740Z,-22.274,170.352,10,5.4
2005-04-18T13:25:32.120Z,0.931,97.491,22.7,5
2005-04-19T00:31:42.730Z,13.918,120.71,173.6,5
2005-04-19T01:46:56.950Z,29.642,138.891,425.8,5.9
2005-04-19T10:34:00.000Z,1.214,97.144,22.6,5
2005-04-19T15:10:15.300Z,2.357,96.302,26.4,5
2005-04-19T21:11:28.420Z,33.637,130.179,18.7,5.5
2005-04-21T01:15:08.840Z,-52.191,13.695,10,5.3
2005-04-21T03:39:24.120Z,5.014,-76.269,102.6,5.2
2005-04-21T03:47:26.000Z,-23.088,169.227,10,5
2005-04-21T09:26:00.400Z,51.306,-178.409,45.3,5.9
2005-04-21T17:17:29.120Z,-59.23,-17.081,8.4,5.4
2005-04-21T21:31:48.790Z,13.179,145.056,49.8,5.4
2005-04-22T03:46:06.050Z,-10.226,-13.193,10,5.1
2005-04-22T07:41:26.190Z,4.895,126.094,88.7,5.4
2005-04-23T10:31:44.950Z,2.746,95.989,32.9,5.2
2005-04-24T06:40:40.780Z,-59.381,149.343,10,5.5
2005-04-25T01:29:54.400Z,1.078,97.249,24.4,5.1
2005-04-25T02:32:45.270Z,-27.093,-176.53,32.2,5.6
2005-04-25T08:08:05.050Z,-10.537,115.205,26.5,5
2005-04-25T17:05:25.520Z,1.085,126.267,13.7,5.3
2005-04-25T20:18:20.640Z,0.364,97.275,35.9,5.6
2005-04-25T21:40:17.390Z,0.395,97.287,35.6,5.2
2005-04-25T22:06:56.520Z,52.148,-169.419,34.3,5.3
2005-04-26T00:53:40.800Z,9.185,-70.108,0.5,5.2
2005-04-26T04:05:47.300Z,19.691,-109.278,10,5.6
2005-04-26T11:33:27.510Z,-15.302,-176.352,10,5.6
2005-04-26T13:46:36.270Z,-32.792,-177.88,10,5
2005-04-26T17:18:23.560Z,1.357,97.173,22.4,5.2
2005-04-26T18:56:30.450Z,-19.106,-176.532,18.1,5.6
2005-04-27T00:32:59.020Z,30.253,-114.132,10,5.1
2005-04-27T03:45:32.320Z,4.291,93.174,13.5,5.3
2005-04-27T07:36:12.040Z,51.095,98.305,10,5.3
2005-04-27T09:15:54.650Z,46.684,152.518,52.9,5
2005-04-27T13:25:35.470Z,-55.472,-28.008,50.6,5.1
2005-04-28T14:07:33.700Z,2.132,96.799,22,6.2
2005-04-30T08:28:37.570Z,-19.99,-173.68,10,5
2005-04-30T08:51:20.520Z,-6.274,154.772,61.2,5.3
2005-04-30T13:17:18.960Z,1.974,97.128,30,5.3
2005-04-30T14:48:16.080Z,23.961,121.643,7.5,5.3
2005-04-30T15:49:38.000Z,-15.803,166.164,49.8,5.1
2005-05-01T05:32:50.610Z,-57.668,-25.4,35,5
2005-05-01T18:58:42.530Z,30.704,56.965,30.6,5.1
2005-05-01T22:52:41.320Z,-7.94,156.271,28.4,5.1
2005-05-02T06:04:46.550Z,-9.136,-71.323,596.3,5.1
2005-05-02T15:35:38.400Z,-43.95,169.02,13,5.4
2005-05-02T15:40:04.100Z,-43.94,169.01,14,5
2005-05-02T21:33:05.950Z,-20.719,-173.921,35.9,5
2005-05-03T11:04:53.150Z,41.481,138.93,208.4,5
2005-05-03T19:11:39.770Z,-14.922,-74.623,31.4,5.9
2005-05-04T00:42:03.540Z,0.322,97.04,35.5,5.1
2005-05-04T00:44:50.540Z,3.047,96.382,40.2,5.1
2005-05-04T02:32:41.250Z,9.291,91.688,19.8,5.3
2005-05-04T04:38:06.620Z,11.71,143.779,10,5.4
2005-05-04T05:58:53.830Z,4.708,94.874,46.3,5.3
2005-05-04T08:57:01.050Z,-19.407,-173.829,22.8,5.9
2005-05-04T14:49:26.470Z,-57.954,-25.593,59.4,5.4
2005-05-05T01:14:47.410Z,5.227,94.272,30.3,5
2005-05-05T13:12:48.780Z,-19.968,66.474,10,5.5
2005-05-05T19:12:21.410Z,5.71,-82.845,18,6.5
2005-05-05T23:41:53.170Z,5.082,-82.406,10,5.9
2005-05-07T09:50:23.900Z,-32.161,-178.685,41.5,5
2005-05-08T17:07:35.770Z,20.351,-109.194,10,5.9
2005-05-08T19:51:19.140Z,-35.122,-17.266,10,5.2
2005-05-09T01:30:52.510Z,5.099,94.843,30,5.2
2005-05-09T04:44:33.730Z,-1.9,137.435,28.5,5.4
