window,key,window_size,fb_1,fb_2,fb_3,fb_4,fb_5,fb_6,fb_7,fb_8,fb_9,fb_10,fb_11
0,G81,15D,9.148432237880776,6.5549611723608585,5.928091059604643,6.527555527163644,7.745802142906048,8.096385861810719,10.745089452421839,8.651300722932213,9.134538763948312,10.107496491237105,16.88802809649759
0,G63,15D,6.337471036586791,5.526758735214432,6.132811089951776,6.2328133749857315,4.91954789476,6.519875584297896,7.523125250780749,6.582712489424583,6.951993690721431,6.124278008733515,6.015112633410007
0,G45,15D,7.626618782863923,5.767295070443793,7.191731343636515,9.785531077683087,9.49837407650022,11.274311434984376,14.076343570158885,15.131948206317393,14.813800436991649,16.635415913440713,14.753859702291644
0,G133,15D,5.892262838187447,8.755808663341568,8.426662222988227,9.53488246688297,7.928517877592962,7.365447837675769,13.886993231564865,18.41213943452318,13.12144446619948,10.029018104232392,8.372321148099747
0,G121,15D,13.515244494508442,14.067211137047694,7.968951902507706,8.062079877765717,7.441387501270081,7.8478941581045705,7.8161258777467175,10.137044210556201,16.383971537007167,20.299787767149652,17.411504000469634
0,G48,15D,4.142126150121911,9.64641359646834,7.4072815293933605,6.490642263485089,6.004789484237589,6.360815522011689,10.883451001586135,8.037680357940374,10.010257902615173,10.656891009705271,10.586180497567101
0,G33,15D,,,,,,,,,,,
0,G34,15D,5.771245876284119,18.421448260493314,8.163723244410368,3.4142888469244346,4.997284513061598,4.802933504877776,123.41146584333069,25.548158496592027,11.363661711755942,9.641560991972776,8.805508900565608
1,G144,15D,1.9449436103843485,5.767473771219524,5.284476124628088,5.660185819649858,4.669487233188467,5.9378946080452115,7.036015856592082,8.365115186654917,9.85908790599379,12.888794316473543,13.159089636441365
1,G125,15D,2.554777053184476,6.832952142841805,3.09878314053632,4.607510609363196,5.121060221539462,7.772032823857609,9.504774720894568,9.599018994008938,10.490898582087544,11.472941879257542,7.995534717737948
1,G107,15D,5.487209901530189,9.69326338956433,3.6761393024344047,6.875100134559822,7.8615357927247835,8.657628699870976,7.8465331082299965,10.746158309049665,12.946628107534096,11.281485619964464,9.152669344992809
1,G89,15D,6.116966777943839,9.177997909547415,6.1346735770888525,13.82291288625569,18.12776232808939,17.775190933169743,16.415147318538324,10.230395570619072,12.91858134141561,11.74831156538367,14.629286878379473
1,G71,15D,8.875273070141533,5.280225842848161,8.390541921885754,27.844941794366363,8.304814596547276,8.95931561757979,11.720028719112934,12.660916038956398,8.935062284761203,8.55632873230306,8.052333932451683
1,G52,15D,3.5781140896802195,4.736124016939979,3.9286426490732174,4.247352371737473,3.5397639961598686,3.886157697688982,7.3775986036321335,10.318146997794557,11.17978797462201,17.526709835869912,20.627786278874105
1,G143,15D,5.263686001563209,2.621284923580115,2.6182086496788965,2.5263630503880745,2.981231396965415,4.0701659208871,4.90697431759756,7.2182151483512325,9.409449444641046,10.084428560437095,13.48769025573744
1,G142,15D,4.8735583592033604,5.036977071529174,4.3126854185026815,4.162452567018762,4.210351388809584,3.393419690548565,3.577599755208018,5.725594295047249,8.741119122203775,11.063583461883445,8.565101784724815
1,G124,15D,9.608118923028805,9.281960428523774,8.302426572897327,5.489151464021113,5.261609257474621,6.47145274951794,6.226190406004734,6.707339691184679,7.69858413006183,8.211384948761198,9.392661791654946
1,G106,15D,5.899003745743574,7.316568405522063,6.365938836116899,4.871251689785127,7.908778944305464,8.328720605291666,8.95875936868418,10.243440866725992,9.580573569915977,11.761806481856617,13.90578419025579
1,G88,15D,3.9661490651479183,6.341385056083706,6.085846314503119,4.619390511327781,8.415922793900409,7.7059755348313805,10.175810781594343,11.842510553534673,11.219702393814309,9.339874081680618,9.956215293522376
1,G69,15D,6.901396910375752,9.835694650228673,8.068905620422285,7.577286100184002,5.2830505832020345,5.594905270930423,5.6990432706402325,6.038949928748509,7.280940387284694,11.616231737099234,10.673815838907068
1,G51,15D,7.372288669683768,4.293778646549198,4.084623677268917,4.182569370950973,2.64662309548919,2.42801416943996,2.9745225017149735,6.710318341404566,8.764402450131673,10.01827821517499,10.526055737923766
1,G141,15D,3.5520099870568957,5.376266338831814,5.421066632209098,4.917440342981926,4.887343548500113,4.296123215283603,6.2329328895680565,7.927205737880383,10.247848040392434,10.680394406181371,12.132178263920999
1,G123,15D,8.369622489361378,6.72343465365547,7.755538124293416,11.614184300089082,9.595526667856754,9.254966056981408,10.744598039030175,11.87807982333315,13.740262395003619,18.57302838949027,17.731632770034768
